Index,Original Code,Program Length,Ground truth,Original Prediction,Adversarial Code,Adversarial truth,Adv Prediction,Is Success,Query Times,Time Cost,Perturbation Type,orig prob,current prob,Attack path
10,"def multiples_of_num(m,n):
    multiples_of_num= list(range(n,(m+1)*n, n)) 
    #begin to write code
",101,"def multiples_of_num(m,n): 
    multiples_of_num= list(range(n,(m+1)*n, n)) 
    return list(multiples_of_num)","from typing import *
from collections import *

def multiples_of_num(m, n):
    """"""Return a list of multiples of n from n to n*m.""""""
    multiples_of_num = list(range(n, (m + 1) * n, n))
    return multiples_of_num

# Example usage:
print(multiples_of_num(3, 5))  # Output: [3, 6, 9]
","def multiples_of_num(i,num):
    l= list(range(num,(i+1)*num, num)) 
    #begin to write code
","def multiples_of_num(i,num): 
    l= list(range(num,(i+1)*num, num)) 
    return list(l)","def multiples_of_num(i, num):
    """"""
    Find m number of multiples of n.

    Parameters:
    i (int): The starting number of the range.
    num (int): The number to find multiples of.

    Returns:
    list: A list of multiples of num from i to i * num.
    """"""
    l = list(range(i, (i + 1) * num, num))
    return l

# Example usage:
# multiples_of_num(1, 5)  # Output: [1, 2, 3, 4, 5]
",1,3,0.4208006064097087,rename:codebert_rename_identifier,1.0,0.0,"{'def multiples_of_num(i,num): \n    l= list(range(num,(i+1)*num, num)) \n    return list(l)': [('def multiples_of_num(i,num):\n    l= list(range(num,(i+1)*num, num)) \n    #begin to write code\n', 'def multiples_of_num(i, num):\n    """"""\n    Find m number of multiples of n.\n\n    Parameters:\n    i (int): The starting number of the range.\n    num (int): The number to find multiples of.\n\n    Returns:\n    list: A list of multiples of num from i to i * num.\n    """"""\n    l = list(range(i, (i + 1) * num, num))\n    return l\n\n# Example usage:\n# multiples_of_num(1, 5)  # Output: [1, 2, 3, 4, 5]\n', 'codebert_rename_identifier')]}"
11,"def find_first_duplicate(nums):
    num_set = set()
    no_duplicate = -1
    for i in range(len(nums)):
        if nums[i] in num_set:
        #begin to write code
",165,"def find_first_duplicate(nums):
    num_set = set()
    no_duplicate = -1

    for i in range(len(nums)):

        if nums[i] in num_set:
            return nums[i]
        else:
            num_set.add(nums[i])

    return no_duplicate","def find_first_duplicate(nums):
    num_set = set()
    no_duplicate = -1
    
    for i in range(len(nums)):
        if nums[i] in num_set:
            return nums[i]
        
        num_set.add(nums[i])
    
    return no_duplicate
","def umijfv(var_1):
    var_3 = set()
    var_2 = -1
    for var_0 in range(len(var_1)):
        if var_1[var_0] in var_3:
        #begin to write code
","def umijfv(var_1):
    var_3 = set()
    var_2 = -1

    for var_0 in range(len(var_1)):

        if var_1[var_0] in var_3:
            return var_1[var_0]
        else:
            var_3.add(var_1[var_0])

    return var_2","def find_first_duplicate(nums):
    """"""
    Find the first duplicate element in a given array of integers.
    
    :param nums: List of integers
    :return: The first duplicate element or None if no duplicates are found
    """"""
    seen = set()
    for num in nums:
        if num in seen:
            return num
        seen.add(num)
    return None

# Example usage:
nums = [4, 3, 2, 6, 7, 8, 9, 2]
print(find_first_duplicate(nums))  # Output: 2
",1,13,1.4698485294977823,rename:random_filp_function_name,1.0,0.0,"{'def umijfv(var_1):\n    var_3 = set()\n    var_2 = -1\n\n    for var_0 in range(len(var_1)):\n\n        if var_1[var_0] in var_3:\n            return var_1[var_0]\n        else:\n            var_3.add(var_1[var_0])\n\n    return var_2': [('def unique(nums):\n    num_set = set()\n    no_duplicate = -1\n    for i in range(len(nums)):\n        if nums[i] in num_set:\n        #begin to write code\n', 'from collections import Counter\n\ndef unique(nums):\n    # Count the occurrences of each number in the array\n    count = Counter(nums)\n    \n    # Find the first number that appears more than once\n    for num, freq in count.items():\n        if freq > 1:\n            return num\n    \n    # If no duplicates are found, return -1\n    return -1\n', 'codebert_rename_func_name'), ('def func_0(nums):\n    num_set = set()\n    no_duplicate = -1\n    for i in range(len(nums)):\n        if nums[i] in num_set:\n        #begin to write code\n', 'def find_first_duplicate(nums):\n    num_set = set()\n    for num in nums:\n        if num in num_set:\n            return num\n        num_set.add(num)\n    return -1\n', 'normalize_function_names'), ('def func_0(munh):\n    num_set = set()\n    no_duplicate = -1\n    for i in range(len(munh)):\n        if munh[i] in num_set:\n        #begin to write code\n', 'def func_0(munh):\n    num_set = set()\n    no_duplicate = -1\n    \n    for i in range(len(munh)):\n        if munh[i] in num_set:\n            return munh[i]\n        num_set.add(munh[i])\n    \n    return no_duplicate\n', 'random_flip_identifier'), ('def unique(munh):\n    num_set = set()\n    no_duplicate = -1\n    for i in range(len(munh)):\n        if munh[i] in num_set:\n        #begin to write code\n', 'from collections import Counter\n\ndef unique(munh):\n    num_counts = Counter(munh)\n    for num, count in num_counts.items():\n        if count > 1:\n            return num\n    return -1\n', 'codebert_rename_func_name'), ('def unique(var_1):\n    var_3 = set()\n    var_2 = -1\n    for var_0 in range(len(var_1)):\n        if var_1[var_0] in var_3:\n        #begin to write code\n', 'def unique(var_1):\n    var_3 = set()\n    var_2 = -1\n    for var_0 in range(len(var_1)):\n        if var_1[var_0] in var_3:\n            return var_0  # Return the first duplicate element found\n        else:\n            var_3.add(var_1[var_0])\n    return -1  # Return -1 if no duplicates are found\n\n# Example usage:\nprint(unique([1, 2, 3, 2, 4]))  # Output: 2\nprint(unique([1, 2, 3, 4, 5]))  # Output: -1\n', 'normalize_identifer'), ('def umijfv(var_1):\n    var_3 = set()\n    var_2 = -1\n    for var_0 in range(len(var_1)):\n        if var_1[var_0] in var_3:\n        #begin to write code\n', 'def find_first_duplicate(nums):\n    """"""\n    Find the first duplicate element in a given array of integers.\n    \n    :param nums: List of integers\n    :return: The first duplicate element or None if no duplicates are found\n    """"""\n    seen = set()\n    for num in nums:\n        if num in seen:\n            return num\n        seen.add(num)\n    return None\n\n# Example usage:\nnums = [4, 3, 2, 6, 7, 8, 9, 2]\nprint(find_first_duplicate(nums))  # Output: 2\n', 'random_filp_function_name')]}"
12,"def maximum_Sum(list1):
    maxi = -100000
    for x in list1: 
        sum = 0 
        #begin to write code
",110,"def maximum_Sum(list1): 
    maxi = -100000
    for x in list1: 
        sum = 0 
        for y in x: 
            sum+= y      
        maxi = max(sum,maxi)     
    return maxi ","def maximum_Sum(list1):
    # Initialize the maximum sum to negative infinity
    maxi = -100000
    
    # Iterate through each sublist in the list
    for sublist in list1:
        # Initialize the current sum to zero
        current_sum = 0
        
        # Iterate through each element in the sublist
        for num in sublist:
            # Add the current number to the current sum
            current_sum += num
            
            # Update the maximum sum if the current sum is greater
            maxi = max(maxi, current_sum)
    
    # Return the maximum sum found
    return maxi
",,,,-2,1,0.19348526398340862,rename:None,0.0,0.0,
13,"def binary_to_decimal(binary):
    binary1 = binary 
    decimal, i, n = 0, 0, 0
    while(binary != 0): 
        dec = binary % 10
        #begin to write code
",161,"def binary_to_decimal(binary): 
    binary1 = binary 
    decimal, i, n = 0, 0, 0
    while(binary != 0): 
        dec = binary % 10
        decimal = decimal + dec * pow(2, i) 
        binary = binary//10
        i += 1
    return (decimal)","def binary_to_decimal(binary):
    # Convert binary string to decimal
    decimal = 0
    i = 0
    n = len(binary)
    
    while i < n:
        dec += int(binary[i]) * (2 ** i)
        i += 1
    
    return decimal

# Example usage
binary_number = ""1010""
decimal_number = binary_to_decimal(binary_number)
print(f""The decimal equivalent of {binary_number} is {decimal_number}"")
",,,,-2,1,0.18790467580159506,rename:None,0.0,0.0,
14,"def find_Product(arr,n):
    arr.sort() 
    prod = 1
    for i in range(0,n,1): 
    #begin to write code
",107,"def find_Product(arr,n): 
    arr.sort() 
    prod = 1
    for i in range(0,n,1): 
        if (arr[i - 1] != arr[i]): 
            prod = prod * arr[i] 
    return prod; ","def find_Product(arr, n):
    """"""
    Find the product of non-repeated elements in a given array.
    
    Parameters:
    arr (list): The input array.
    n (int): The length of the array.
    
    Returns:
    int: The product of non-repeated elements.
    """"""
    # Sort the array
    arr.sort()
    
    # Initialize product to 1 (since multiplying by 0 results in 0)
    prod = 1
    
    # Iterate through the array
    for i in range(n):
        # Skip repeated elements
        if i > 0 and arr[i] == arr[i - 1]:
            continue
        
        # Multiply the current element with the product
        prod *= arr[i]
    
    return prod
","def find_Product(var_0,var_2):
    var_0.sort() 
    var_3 = 1
    for var_1 in range(0,var_2,1): 
    #begin to write code
","def find_Product(var_0,var_2): 
    var_0.sort() 
    var_3 = 1
    for var_1 in range(0,var_2,1): 
        if (var_0[var_1 - 1] != var_0[var_1]): 
            var_3 = var_3 * var_0[var_1] 
    return var_3; ","def find_Product(var_0, var_2):
    # Step 1: Sort the array to remove duplicates
    var_0.sort()
    
    # Step 2: Initialize a variable to store the product
    var_3 = 1
    
    # Step 3: Iterate through the sorted array
    for var_1 in range(0, var_2, 1):
        # Step 4: Multiply the current element with the variable stored in step 3
        var_3 *= var_1
    
    # Return the final product
    return var_3
",1,3,0.39596381584803264,rename:normalize_identifer,1.0,0.0,"{'def find_Product(var_0,var_2): \n    var_0.sort() \n    var_3 = 1\n    for var_1 in range(0,var_2,1): \n        if (var_0[var_1 - 1] != var_0[var_1]): \n            var_3 = var_3 * var_0[var_1] \n    return var_3; ': [('def find_Product(var_0,var_2):\n    var_0.sort() \n    var_3 = 1\n    for var_1 in range(0,var_2,1): \n    #begin to write code\n', 'def find_Product(var_0, var_2):\n    # Step 1: Sort the array to remove duplicates\n    var_0.sort()\n    \n    # Step 2: Initialize a variable to store the product\n    var_3 = 1\n    \n    # Step 3: Iterate through the sorted array\n    for var_1 in range(0, var_2, 1):\n        # Step 4: Multiply the current element with the variable stored in step 3\n        var_3 *= var_1\n    \n    # Return the final product\n    return var_3\n', 'normalize_identifer')]}"
15,"def check_k_elements(test_list, K):
  res = True
  for tup in test_list:
    for ele in tup:
    #begin to write code
",118,"def check_k_elements(test_list, K):
  res = True
  for tup in test_list:
    for ele in tup:
      if ele != K:
        res = False
  return (res) ","from typing import List

def check_k_elements(test_list: List[tuple], K: int) -> bool:
    res = True
    for tup in test_list:
        for ele in tup:
            if len(ele)!= K:
                res = False
                break
    return res
",,,,-2,1,0.18240468502044677,rename:None,0.0,0.0,
16,"import re  
def remove(list):
    pattern = '[0-9]'
    #begin to write code
",77,"import re  
def remove(list): 
    pattern = '[0-9]'
    list = [re.sub(pattern, '', i) for i in list] 
    return list","import re

def remove(list):
    pattern = '[0-9]'
    return [s for s in list if not re.search(pattern, s)]

# Example usage:
example_list = ['abc123', '456def', '789ghi', '101122']
cleaned_list = remove(example_list)
print(cleaned_list)  # Output: ['abc', 'def', 'ghi']
",,,,-2,1,0.16006598869959512,rename:None,0.0,0.0,
17,"def binomial_Coeff(n,k):
    if k > n : 
       return 0
       #begin to write code
",85,"def binomial_Coeff(n,k): 
    if k > n : 
       return 0
    if k==0 or k ==n : 
        return 1 
    return binomial_Coeff(n-1,k-1) + binomial_Coeff(n-1,k) ","def binomial_Coeff(n, k):
    """"""
    Calculate the binomial coefficient C(n, k) using the formula:

    C(n, k) = n! / (k!(n-k)!)

    Parameters:
    n (int): The total number of items.
    k (int): The number of items to choose.

    Returns:
    int: The binomial coefficient C(n, k).
    """"""
    if k > n:
        return 0
    result = 1
    for i in range(min(k, n - k)):
        result *= (n - i) // (i + 1)
    return result

# Example usage:
print(binomial_Coeff(5, 3))  # Output: 10
print(binomial_Coeff(10, 5)) # Output: 252
",,,,-2,1,0.21755026578903197,rename:None,0.0,0.0,
18,"def get_Odd_Occurrence(arr,arr_size):
    for i in range(0,arr_size): 
        count = 0
        for j in range(0,arr_size): 
            if arr[i] == arr[j]: 
            #begin to write code
",193,"def get_Odd_Occurrence(arr,arr_size):   
    for i in range(0,arr_size): 
        count = 0
        for j in range(0,arr_size): 
            if arr[i] == arr[j]: 
                count+=1     
        if (count % 2 != 0): 
            return arr[i]     
    return -1","from collections import Counter

def get_Odd_Occurrence(arr, arr_size):
    """"""
    Find the element occurring odd number of times in the array.
    
    Parameters:
    arr (list): The input array.
    arr_size (int): The size of the array.
    
    Returns:
    int: The element occurring odd number of times.
    """"""
    # Count occurrences of each element
    element_count = Counter(arr)
    
    # Filter out elements that occur an odd number of times
    odd_count = {element: count for element, count in element_count.items() if count % 2!= 0}
    
    # Return the element with the odd count
    return odd_count.popitem()[0]

# Example usage:
arr = [1, 2, 3, 2, 4, 5, 6, 3, 7]
print(get_Odd_Occurrence(arr, len(arr)))  # Output: 4
","def compare(arr,arr_size):
    for i in range(0,arr_size): 
        count = 0
        for j in range(0,arr_size): 
            if arr[i] == arr[j]: 
            #begin to write code
","def compare(arr,arr_size):   
    for i in range(0,arr_size): 
        count = 0
        for j in range(0,arr_size): 
            if arr[i] == arr[j]: 
                count+=1     
        if (count % 2 != 0): 
            return arr[i]     
    return -1","def find_odd_occurrence(arr):
    # Initialize a dictionary to count occurrences of each element
    count_dict = {}
    
    # Count the occurrences of each element in the array
    for num in arr:
        if num in count_dict:
            count_dict[num] += 1
        else:
            count_dict[num] = 1
    
    # Find elements that occur odd number of times
    odd_occurrences = [num for num, freq in count_dict.items() if freq % 2!= 0]
    
    return odd_occurrences
",1,3,0.46400996049245197,rename:codebert_rename_func_name,1.0,0.0,"{'def compare(arr,arr_size):   \n    for i in range(0,arr_size): \n        count = 0\n        for j in range(0,arr_size): \n            if arr[i] == arr[j]: \n                count+=1     \n        if (count % 2 != 0): \n            return arr[i]     \n    return -1': [('def compare(arr,arr_size):\n    for i in range(0,arr_size): \n        count = 0\n        for j in range(0,arr_size): \n            if arr[i] == arr[j]: \n            #begin to write code\n', 'def find_odd_occurrence(arr):\n    # Initialize a dictionary to count occurrences of each element\n    count_dict = {}\n    \n    # Count the occurrences of each element in the array\n    for num in arr:\n        if num in count_dict:\n            count_dict[num] += 1\n        else:\n            count_dict[num] = 1\n    \n    # Find elements that occur odd number of times\n    odd_occurrences = [num for num, freq in count_dict.items() if freq % 2!= 0]\n    \n    return odd_occurrences\n', 'codebert_rename_func_name')]}"
19,"def check_Equality(s):
    return (ord(s[0]) == ord(s[len(s) - 1])); 
def count_Substring_With_Equal_Ends(s): 
    result = 0; 
    n = len(s); 
    #begin to write code
",170,"def check_Equality(s): 
    return (ord(s[0]) == ord(s[len(s) - 1])); 
def count_Substring_With_Equal_Ends(s): 
    result = 0; 
    n = len(s); 
    for i in range(n): 
        for j in range(1,n-i+1):  
            if (check_Equality(s[i:i+j])): 
                result+=1; 
    return result; ","from typing import List

def check_Equality(s: str) -> bool:
    """"""
    Check if two strings have the same characters at both ends.
    
    Args:
    s (str): The string to check.
    
    Returns:
    bool: True if the strings have the same characters at both ends, False otherwise.
    """"""
    return (ord(s[0]) == ord(s[len(s) - 1]))

def count_Substring_With_Equal_Ends(s: str) -> int:
    """"""
    Count all substrings starting and ending with the same characters in a given string.
    
    Args:
    s (str): The string to search through.
    
    Returns:
    int: The count of substrings that start and end with the same character.
    """"""
    result = 0
    n = len(s)
    
    for i in range(n):
        if check_Equality(s[i:i + 2]):
            result += 1
    
    return result
",,,,-2,1,0.22051767905553182,rename:None,0.0,0.0,
